"Plot Title: 10604268"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10604268, SEN S/N: 10604268, LBL: byrneslab_GOM2017)","Coupler Attached (LGR S/N: 10604268)","Host Connected (LGR S/N: 10604268)","Stopped (LGR S/N: 10604268)","End Of File (LGR S/N: 10604268)"
4660,11/19/17 02:45:00 PM,48.871,,,,
4661,11/19/17 03:15:00 PM,48.695,,,,
4662,11/19/17 03:45:00 PM,48.695,,,,
4663,11/19/17 04:15:00 PM,48.695,,,,
4664,11/19/17 04:45:00 PM,48.517,,,,
4665,11/19/17 05:15:00 PM,48.517,,,,
4666,11/19/17 05:45:00 PM,48.517,,,,
4667,11/19/17 06:15:00 PM,48.695,,,,
4668,11/19/17 06:45:00 PM,48.517,,,,
4669,11/19/17 07:15:00 PM,48.517,,,,
4670,11/19/17 07:45:00 PM,48.517,,,,
4671,11/19/17 08:15:00 PM,48.339,,,,
4672,11/19/17 08:45:00 PM,48.339,,,,
4673,11/19/17 09:15:00 PM,48.339,,,,
4674,11/19/17 09:45:00 PM,48.339,,,,
4675,11/19/17 10:15:00 PM,48.160,,,,
4676,11/19/17 10:45:00 PM,48.160,,,,
4677,11/19/17 11:15:00 PM,48.160,,,,
4678,11/19/17 11:45:00 PM,48.160,,,,
4679,11/20/17 12:15:00 AM,48.160,,,,
4680,11/20/17 12:45:00 AM,48.160,,,,
4681,11/20/17 01:15:00 AM,48.339,,,,
4682,11/20/17 01:45:00 AM,48.517,,,,
4683,11/20/17 02:15:00 AM,48.517,,,,
4684,11/20/17 02:45:00 AM,48.517,,,,
4685,11/20/17 03:15:00 AM,48.339,,,,
4686,11/20/17 03:45:00 AM,48.339,,,,
4687,11/20/17 04:15:00 AM,48.339,,,,
4688,11/20/17 04:45:00 AM,48.339,,,,
4689,11/20/17 05:15:00 AM,48.160,,,,
4690,11/20/17 05:45:00 AM,48.160,,,,
4691,11/20/17 06:15:00 AM,48.160,,,,
4692,11/20/17 06:45:00 AM,48.160,,,,
4693,11/20/17 07:15:00 AM,48.160,,,,
4694,11/20/17 07:45:00 AM,48.160,,,,
4695,11/20/17 08:15:00 AM,48.160,,,,
4696,11/20/17 08:45:00 AM,48.160,,,,
4697,11/20/17 09:15:00 AM,48.160,,,,
4698,11/20/17 09:45:00 AM,48.160,,,,
4699,11/20/17 10:15:00 AM,47.982,,,,
4700,11/20/17 10:45:00 AM,47.982,,,,
4701,11/20/17 11:15:00 AM,47.982,,,,
4702,11/20/17 11:45:00 AM,47.982,,,,
4703,11/20/17 12:15:00 PM,47.982,,,,
4704,11/20/17 12:45:00 PM,48.160,,,,
4705,11/20/17 01:15:00 PM,48.160,,,,
4706,11/20/17 01:45:00 PM,48.160,,,,
4707,11/20/17 02:15:00 PM,48.160,,,,
4708,11/20/17 02:45:00 PM,48.160,,,,
4709,11/20/17 03:15:00 PM,48.160,,,,
4710,11/20/17 03:45:00 PM,48.160,,,,
4711,11/20/17 04:15:00 PM,48.160,,,,
4712,11/20/17 04:45:00 PM,48.160,,,,
4713,11/20/17 05:15:00 PM,47.982,,,,
4714,11/20/17 05:45:00 PM,47.982,,,,
4715,11/20/17 06:15:00 PM,47.802,,,,
4716,11/20/17 06:45:00 PM,47.802,,,,
4717,11/20/17 07:15:00 PM,47.802,,,,
4718,11/20/17 07:45:00 PM,47.802,,,,
4719,11/20/17 08:15:00 PM,47.802,,,,
4720,11/20/17 08:45:00 PM,47.624,,,,
4721,11/20/17 09:15:00 PM,47.624,,,,
4722,11/20/17 09:45:00 PM,47.624,,,,
4723,11/20/17 10:15:00 PM,47.802,,,,
4724,11/20/17 10:45:00 PM,47.802,,,,
4725,11/20/17 11:15:00 PM,47.802,,,,
4726,11/20/17 11:45:00 PM,47.802,,,,
4727,11/21/17 12:15:00 AM,47.802,,,,
4728,11/21/17 12:45:00 AM,47.802,,,,
4729,11/21/17 01:15:00 AM,47.802,,,,
4730,11/21/17 01:45:00 AM,47.802,,,,
4731,11/21/17 02:15:00 AM,47.802,,,,
4732,11/21/17 02:45:00 AM,47.982,,,,
4733,11/21/17 03:15:00 AM,47.982,,,,
4734,11/21/17 03:45:00 AM,47.982,,,,
4735,11/21/17 04:15:00 AM,47.982,,,,
4736,11/21/17 04:45:00 AM,47.802,,,,
4737,11/21/17 05:15:00 AM,47.802,,,,
4738,11/21/17 05:45:00 AM,47.802,,,,
4739,11/21/17 06:15:00 AM,47.802,,,,
4740,11/21/17 06:45:00 AM,47.624,,,,
4741,11/21/17 07:15:00 AM,47.624,,,,
4742,11/21/17 07:45:00 AM,47.624,,,,
4743,11/21/17 08:15:00 AM,47.624,,,,
4744,11/21/17 08:45:00 AM,47.624,,,,
4745,11/21/17 09:15:00 AM,47.802,,,,
4746,11/21/17 09:45:00 AM,47.802,,,,
4747,11/21/17 10:15:00 AM,47.802,,,,
4748,11/21/17 10:45:00 AM,47.802,,,,
4749,11/21/17 11:15:00 AM,47.802,,,,
4750,11/21/17 11:45:00 AM,47.802,,,,
4751,11/21/17 12:15:00 PM,47.982,,,,
4752,11/21/17 12:45:00 PM,47.982,,,,
4753,11/21/17 01:15:00 PM,47.982,,,,
4754,11/21/17 01:45:00 PM,47.982,,,,
4755,11/21/17 02:15:00 PM,47.982,,,,
4756,11/21/17 02:45:00 PM,47.982,,,,
4757,11/21/17 03:15:00 PM,48.160,,,,
4758,11/21/17 03:45:00 PM,48.160,,,,
4759,11/21/17 04:15:00 PM,48.160,,,,
4760,11/21/17 04:45:00 PM,48.339,,,,
4761,11/21/17 05:15:00 PM,48.339,,,,
4762,11/21/17 05:45:00 PM,48.160,,,,
4763,11/21/17 06:15:00 PM,48.160,,,,
4764,11/21/17 06:45:00 PM,48.160,,,,
4765,11/21/17 07:15:00 PM,48.160,,,,
4766,11/21/17 07:45:00 PM,48.160,,,,
4767,11/21/17 08:15:00 PM,48.160,,,,
4768,11/21/17 08:45:00 PM,48.160,,,,
4769,11/21/17 09:15:00 PM,48.160,,,,
4770,11/21/17 09:45:00 PM,48.160,,,,
4771,11/21/17 10:15:00 PM,48.160,,,,
4772,11/21/17 10:45:00 PM,47.982,,,,
4773,11/21/17 11:15:00 PM,48.160,,,,
4774,11/21/17 11:45:00 PM,47.982,,,,
4775,11/22/17 12:15:00 AM,48.160,,,,
4776,11/22/17 12:45:00 AM,48.160,,,,
4777,11/22/17 01:15:00 AM,48.160,,,,
4778,11/22/17 01:45:00 AM,48.160,,,,
4779,11/22/17 02:15:00 AM,48.160,,,,
4780,11/22/17 02:45:00 AM,48.160,,,,
4781,11/22/17 03:15:00 AM,48.160,,,,
4782,11/22/17 03:45:00 AM,47.982,,,,
4783,11/22/17 04:15:00 AM,48.160,,,,
4784,11/22/17 04:45:00 AM,48.160,,,,
4785,11/22/17 05:15:00 AM,48.160,,,,
4786,11/22/17 05:45:00 AM,48.160,,,,
4787,11/22/17 06:15:00 AM,48.160,,,,
4788,11/22/17 06:45:00 AM,48.160,,,,
4789,11/22/17 07:15:00 AM,48.160,,,,
4790,11/22/17 07:45:00 AM,48.160,,,,
4791,11/22/17 08:15:00 AM,48.160,,,,
4792,11/22/17 08:45:00 AM,48.160,,,,
4793,11/22/17 09:15:00 AM,48.160,,,,
4794,11/22/17 09:45:00 AM,48.339,,,,
4795,11/22/17 10:15:00 AM,48.339,,,,
4796,11/22/17 10:45:00 AM,48.160,,,,
4797,11/22/17 11:15:00 AM,48.160,,,,
4798,11/22/17 11:45:00 AM,48.160,,,,
4799,11/22/17 12:15:00 PM,48.160,,,,
4800,11/22/17 12:45:00 PM,48.160,,,,
4801,11/22/17 01:15:00 PM,48.160,,,,
4802,11/22/17 01:45:00 PM,48.339,,,,
4803,11/22/17 02:15:00 PM,48.339,,,,
4804,11/22/17 02:45:00 PM,48.517,,,,
4805,11/22/17 03:15:00 PM,48.517,,,,
4806,11/22/17 03:45:00 PM,48.339,,,,
4807,11/22/17 04:15:00 PM,48.339,,,,
4808,11/22/17 04:45:00 PM,48.339,,,,
4809,11/22/17 05:15:00 PM,48.339,,,,
4810,11/22/17 05:45:00 PM,48.339,,,,
4811,11/22/17 06:15:00 PM,48.339,,,,
4812,11/22/17 06:45:00 PM,48.160,,,,
4813,11/22/17 07:15:00 PM,48.339,,,,
4814,11/22/17 07:45:00 PM,48.339,,,,
4815,11/22/17 08:15:00 PM,48.339,,,,
4816,11/22/17 08:45:00 PM,48.160,,,,
4817,11/22/17 09:15:00 PM,48.160,,,,
4818,11/22/17 09:45:00 PM,48.160,,,,
4819,11/22/17 10:15:00 PM,48.160,,,,
4820,11/22/17 10:45:00 PM,48.160,,,,
4821,11/22/17 11:15:00 PM,48.160,,,,
4822,11/22/17 11:45:00 PM,48.160,,,,
4823,11/23/17 12:15:00 AM,48.160,,,,
4824,11/23/17 12:45:00 AM,48.160,,,,
4825,11/23/17 01:15:00 AM,48.160,,,,
4826,11/23/17 01:45:00 AM,48.160,,,,
4827,11/23/17 02:15:00 AM,48.160,,,,
4828,11/23/17 02:45:00 AM,48.339,,,,
4829,11/23/17 03:15:00 AM,48.339,,,,
4830,11/23/17 03:45:00 AM,48.517,,,,
4831,11/23/17 04:15:00 AM,48.339,,,,
4832,11/23/17 04:45:00 AM,48.339,,,,
4833,11/23/17 05:15:00 AM,48.339,,,,
4834,11/23/17 05:45:00 AM,48.339,,,,
4835,11/23/17 06:15:00 AM,48.160,,,,
4836,11/23/17 06:45:00 AM,48.160,,,,
4837,11/23/17 07:15:00 AM,48.160,,,,
4838,11/23/17 07:45:00 AM,48.160,,,,
4839,11/23/17 08:15:00 AM,48.160,,,,
4840,11/23/17 08:45:00 AM,48.160,,,,
4841,11/23/17 09:15:00 AM,48.160,,,,
4842,11/23/17 09:45:00 AM,48.160,,,,
4843,11/23/17 10:15:00 AM,48.160,,,,
4844,11/23/17 10:45:00 AM,48.160,,,,
4845,11/23/17 11:15:00 AM,48.160,,,,
4846,11/23/17 11:45:00 AM,48.160,,,,
4847,11/23/17 12:15:00 PM,47.802,,,,
4848,11/23/17 12:45:00 PM,47.982,,,,
4849,11/23/17 01:15:00 PM,48.160,,,,
4850,11/23/17 01:45:00 PM,48.339,,,,
4851,11/23/17 02:15:00 PM,48.339,,,,
4852,11/23/17 02:45:00 PM,48.339,,,,
4853,11/23/17 03:15:00 PM,48.339,,,,
4854,11/23/17 03:45:00 PM,48.339,,,,
4855,11/23/17 04:15:00 PM,48.695,,,,
4856,11/23/17 04:45:00 PM,48.517,,,,
4857,11/23/17 05:15:00 PM,48.160,,,,
4858,11/23/17 05:45:00 PM,48.339,,,,
4859,11/23/17 06:15:00 PM,48.339,,,,
4860,11/23/17 06:45:00 PM,48.339,,,,
4861,11/23/17 07:15:00 PM,48.160,,,,
4862,11/23/17 07:45:00 PM,48.160,,,,
4863,11/23/17 08:15:00 PM,48.160,,,,
4864,11/23/17 08:45:00 PM,47.982,,,,
4865,11/23/17 09:15:00 PM,47.982,,,,
4866,11/23/17 09:45:00 PM,47.982,,,,
4867,11/23/17 10:15:00 PM,47.982,,,,
4868,11/23/17 10:45:00 PM,47.982,,,,
4869,11/23/17 11:15:00 PM,47.982,,,,
4870,11/23/17 11:45:00 PM,47.802,,,,
4871,11/24/17 12:15:00 AM,47.802,,,,
4872,11/24/17 12:45:00 AM,47.802,,,,
4873,11/24/17 01:15:00 AM,47.624,,,,
4874,11/24/17 01:45:00 AM,47.802,,,,
4875,11/24/17 02:15:00 AM,47.802,,,,
4876,11/24/17 02:45:00 AM,47.802,,,,
4877,11/24/17 03:15:00 AM,47.802,,,,
4878,11/24/17 03:45:00 AM,47.802,,,,
4879,11/24/17 04:15:00 AM,47.802,,,,
4880,11/24/17 04:45:00 AM,47.802,,,,
4881,11/24/17 05:15:00 AM,47.982,,,,
4882,11/24/17 05:45:00 AM,47.982,,,,
4883,11/24/17 06:15:00 AM,47.982,,,,
4884,11/24/17 06:45:00 AM,47.982,,,,
4885,11/24/17 07:15:00 AM,47.982,,,,
4886,11/24/17 07:45:00 AM,47.982,,,,
4887,11/24/17 08:15:00 AM,47.982,,,,
4888,11/24/17 08:45:00 AM,47.802,,,,
4889,11/24/17 09:15:00 AM,47.802,,,,
4890,11/24/17 09:45:00 AM,47.802,,,,
4891,11/24/17 10:15:00 AM,47.802,,,,
4892,11/24/17 10:45:00 AM,47.802,,,,
4893,11/24/17 11:15:00 AM,47.802,,,,
4894,11/24/17 11:45:00 AM,47.982,,,,
4895,11/24/17 12:15:00 PM,47.982,,,,
4896,11/24/17 12:45:00 PM,47.982,,,,
4897,11/24/17 01:15:00 PM,47.982,,,,
4898,11/24/17 01:45:00 PM,47.982,,,,
4899,11/24/17 02:15:00 PM,47.982,,,,
4900,11/24/17 02:45:00 PM,47.982,,,,
4901,11/24/17 03:15:00 PM,47.982,,,,
4902,11/24/17 03:45:00 PM,47.982,,,,
4903,11/24/17 04:15:00 PM,47.982,,,,
4904,11/24/17 04:45:00 PM,47.982,,,,
4905,11/24/17 05:15:00 PM,47.982,,,,
4906,11/24/17 05:45:00 PM,47.982,,,,
4907,11/24/17 06:15:00 PM,47.802,,,,
4908,11/24/17 06:45:00 PM,47.802,,,,
4909,11/24/17 07:15:00 PM,47.802,,,,
4910,11/24/17 07:45:00 PM,47.802,,,,
4911,11/24/17 08:15:00 PM,47.624,,,,
4912,11/24/17 08:45:00 PM,47.624,,,,
4913,11/24/17 09:15:00 PM,47.624,,,,
4914,11/24/17 09:45:00 PM,47.624,,,,
4915,11/24/17 10:15:00 PM,47.624,,,,
4916,11/24/17 10:45:00 PM,47.624,,,,
4917,11/24/17 11:15:00 PM,47.624,,,,
4918,11/24/17 11:45:00 PM,47.624,,,,
4919,11/25/17 12:15:00 AM,47.624,,,,
4920,11/25/17 12:45:00 AM,47.624,,,,
4921,11/25/17 01:15:00 AM,47.624,,,,
4922,11/25/17 01:45:00 AM,47.624,,,,
4923,11/25/17 02:15:00 AM,47.624,,,,
4924,11/25/17 02:45:00 AM,47.624,,,,
4925,11/25/17 03:15:00 AM,47.624,,,,
4926,11/25/17 03:45:00 AM,47.624,,,,
4927,11/25/17 04:15:00 AM,47.624,,,,
4928,11/25/17 04:45:00 AM,47.624,,,,
4929,11/25/17 05:15:00 AM,47.624,,,,
4930,11/25/17 05:45:00 AM,47.266,,,,
4931,11/25/17 06:15:00 AM,47.266,,,,
4932,11/25/17 06:45:00 AM,47.088,,,,
4933,11/25/17 07:15:00 AM,47.088,,,,
4934,11/25/17 07:45:00 AM,47.088,,,,
4935,11/25/17 08:15:00 AM,47.088,,,,
4936,11/25/17 08:45:00 AM,47.088,,,,
4937,11/25/17 09:15:00 AM,47.088,,,,
4938,11/25/17 09:45:00 AM,47.266,,,,
4939,11/25/17 10:15:00 AM,47.266,,,,
4940,11/25/17 10:45:00 AM,47.266,,,,
4941,11/25/17 11:15:00 AM,47.266,,,,
4942,11/25/17 11:45:00 AM,47.266,,,,
4943,11/25/17 12:15:00 PM,47.266,,,,
4944,11/25/17 12:45:00 PM,47.266,,,,
4945,11/25/17 01:15:00 PM,47.446,,,,
4946,11/25/17 01:45:00 PM,47.446,,,,
4947,11/25/17 02:15:00 PM,47.266,,,,
4948,11/25/17 02:45:00 PM,47.266,,,,
4949,11/25/17 03:15:00 PM,47.446,,,,
4950,11/25/17 03:45:00 PM,47.446,,,,
4951,11/25/17 04:15:00 PM,47.802,,,,
4952,11/25/17 04:45:00 PM,47.982,,,,
4953,11/25/17 05:15:00 PM,48.160,,,,
4954,11/25/17 05:45:00 PM,48.339,,,,
4955,11/25/17 06:15:00 PM,48.339,,,,
4956,11/25/17 06:45:00 PM,48.339,,,,
4957,11/25/17 07:15:00 PM,48.339,,,,
4958,11/25/17 07:45:00 PM,48.339,,,,
4959,11/25/17 08:15:00 PM,48.339,,,,
4960,11/25/17 08:45:00 PM,48.339,,,,
4961,11/25/17 09:15:00 PM,48.339,,,,
4962,11/25/17 09:45:00 PM,48.339,,,,
4963,11/25/17 10:15:00 PM,48.339,,,,
4964,11/25/17 10:45:00 PM,48.339,,,,
4965,11/25/17 11:15:00 PM,48.339,,,,
4966,11/25/17 11:45:00 PM,48.339,,,,
4967,11/26/17 12:15:00 AM,48.339,,,,
4968,11/26/17 12:45:00 AM,48.339,,,,
4969,11/26/17 01:15:00 AM,48.339,,,,
4970,11/26/17 01:45:00 AM,48.339,,,,
4971,11/26/17 02:15:00 AM,48.339,,,,
4972,11/26/17 02:45:00 AM,48.339,,,,
4973,11/26/17 03:15:00 AM,48.160,,,,
4974,11/26/17 03:45:00 AM,48.160,,,,
4975,11/26/17 04:15:00 AM,48.160,,,,
4976,11/26/17 04:45:00 AM,48.160,,,,
4977,11/26/17 05:15:00 AM,48.160,,,,
4978,11/26/17 05:45:00 AM,48.160,,,,
4979,11/26/17 06:15:00 AM,48.160,,,,
4980,11/26/17 06:45:00 AM,48.160,,,,
4981,11/26/17 07:15:00 AM,48.160,,,,
4982,11/26/17 07:45:00 AM,48.160,,,,
4983,11/26/17 08:15:00 AM,47.982,,,,
4984,11/26/17 08:45:00 AM,48.160,,,,
4985,11/26/17 09:15:00 AM,48.160,,,,
4986,11/26/17 09:45:00 AM,47.982,,,,
4987,11/26/17 10:15:00 AM,47.982,,,,
4988,11/26/17 10:45:00 AM,47.982,,,,
4989,11/26/17 11:15:00 AM,47.982,,,,
4990,11/26/17 11:45:00 AM,48.160,,,,
4991,11/26/17 12:15:00 PM,48.160,,,,
4992,11/26/17 12:45:00 PM,48.160,,,,
4993,11/26/17 01:15:00 PM,48.160,,,,
4994,11/26/17 01:45:00 PM,48.160,,,,
4995,11/26/17 02:15:00 PM,48.160,,,,
4996,11/26/17 02:45:00 PM,48.160,,,,
4997,11/26/17 03:15:00 PM,48.160,,,,
4998,11/26/17 03:45:00 PM,48.160,,,,
4999,11/26/17 04:15:00 PM,48.160,,,,
5000,11/26/17 04:45:00 PM,48.160,,,,
5001,11/26/17 05:15:00 PM,48.339,,,,
5002,11/26/17 05:45:00 PM,48.339,,,,
5003,11/26/17 06:15:00 PM,48.339,,,,
5004,11/26/17 06:45:00 PM,48.339,,,,
5005,11/26/17 07:15:00 PM,48.517,,,,
5006,11/26/17 07:45:00 PM,48.517,,,,
5007,11/26/17 08:15:00 PM,48.517,,,,
5008,11/26/17 08:45:00 PM,48.517,,,,
5009,11/26/17 09:15:00 PM,48.339,,,,
5010,11/26/17 09:45:00 PM,48.339,,,,
5011,11/26/17 10:15:00 PM,48.339,,,,
5012,11/26/17 10:45:00 PM,48.339,,,,
5013,11/26/17 11:15:00 PM,48.339,,,,
5014,11/26/17 11:45:00 PM,48.160,,,,
5015,11/27/17 12:15:00 AM,48.160,,,,
5016,11/27/17 12:45:00 AM,48.160,,,,
5017,11/27/17 01:15:00 AM,48.160,,,,
5018,11/27/17 01:45:00 AM,48.160,,,,
5019,11/27/17 02:15:00 AM,48.160,,,,
5020,11/27/17 02:45:00 AM,48.160,,,,
5021,11/27/17 03:15:00 AM,48.160,,,,
5022,11/27/17 03:45:00 AM,48.160,,,,
5023,11/27/17 04:15:00 AM,48.160,,,,
5024,11/27/17 04:45:00 AM,48.160,,,,
5025,11/27/17 05:15:00 AM,48.160,,,,
5026,11/27/17 05:45:00 AM,47.982,,,,
5027,11/27/17 06:15:00 AM,47.982,,,,
5028,11/27/17 06:45:00 AM,47.982,,,,
5029,11/27/17 07:15:00 AM,47.982,,,,
5030,11/27/17 07:45:00 AM,47.802,,,,
5031,11/27/17 08:15:00 AM,47.802,,,,
5032,11/27/17 08:45:00 AM,47.802,,,,
5033,11/27/17 09:15:00 AM,47.802,,,,
5034,11/27/17 09:45:00 AM,47.802,,,,
5035,11/27/17 10:15:00 AM,47.802,,,,
5036,11/27/17 10:45:00 AM,47.802,,,,
5037,11/27/17 11:15:00 AM,47.802,,,,
5038,11/27/17 11:45:00 AM,47.802,,,,
5039,11/27/17 12:15:00 PM,47.802,,,,
5040,11/27/17 12:45:00 PM,47.802,,,,
5041,11/27/17 01:15:00 PM,47.802,,,,
5042,11/27/17 01:45:00 PM,47.802,,,,
5043,11/27/17 02:15:00 PM,47.802,,,,
5044,11/27/17 02:45:00 PM,47.802,,,,
5045,11/27/17 03:15:00 PM,47.802,,,,
5046,11/27/17 03:45:00 PM,47.802,,,,
5047,11/27/17 04:15:00 PM,47.802,,,,
5048,11/27/17 04:45:00 PM,47.624,,,,
5049,11/27/17 05:15:00 PM,47.624,,,,
5050,11/27/17 05:45:00 PM,47.624,,,,
5051,11/27/17 06:15:00 PM,47.624,,,,
5052,11/27/17 06:45:00 PM,47.624,,,,
5053,11/27/17 07:15:00 PM,47.624,,,,
5054,11/27/17 07:45:00 PM,47.624,,,,
5055,11/27/17 08:15:00 PM,47.624,,,,
5056,11/27/17 08:45:00 PM,47.624,,,,
5057,11/27/17 09:15:00 PM,47.624,,,,
5058,11/27/17 09:45:00 PM,47.624,,,,
5059,11/27/17 10:15:00 PM,47.624,,,,
5060,11/27/17 10:45:00 PM,47.446,,,,
5061,11/27/17 11:15:00 PM,47.446,,,,
5062,11/27/17 11:45:00 PM,47.446,,,,
5063,11/28/17 12:15:00 AM,47.266,,,,
5064,11/28/17 12:45:00 AM,47.088,,,,
5065,11/28/17 01:15:00 AM,46.908,,,,
5066,11/28/17 01:45:00 AM,46.908,,,,
5067,11/28/17 02:15:00 AM,46.908,,,,
5068,11/28/17 02:45:00 AM,46.908,,,,
5069,11/28/17 03:15:00 AM,47.088,,,,
5070,11/28/17 03:45:00 AM,47.088,,,,
5071,11/28/17 04:15:00 AM,47.088,,,,
5072,11/28/17 04:45:00 AM,47.088,,,,
5073,11/28/17 05:15:00 AM,47.088,,,,
5074,11/28/17 05:45:00 AM,46.908,,,,
5075,11/28/17 06:15:00 AM,46.908,,,,
5076,11/28/17 06:45:00 AM,47.266,,,,
5077,11/28/17 07:15:00 AM,47.266,,,,
5078,11/28/17 07:45:00 AM,47.446,,,,
5079,11/28/17 08:15:00 AM,47.266,,,,
5080,11/28/17 08:45:00 AM,47.266,,,,
5081,11/28/17 09:15:00 AM,47.088,,,,
5082,11/28/17 09:45:00 AM,47.088,,,,
5083,11/28/17 10:15:00 AM,47.088,,,,
5084,11/28/17 10:45:00 AM,47.088,,,,
5085,11/28/17 11:15:00 AM,47.266,,,,
5086,11/28/17 11:45:00 AM,47.266,,,,
5087,11/28/17 12:15:00 PM,47.446,,,,
5088,11/28/17 12:45:00 PM,47.446,,,,
5089,11/28/17 01:15:00 PM,47.446,,,,
5090,11/28/17 01:45:00 PM,47.446,,,,
5091,11/28/17 02:15:00 PM,47.446,,,,
5092,11/28/17 02:45:00 PM,47.446,,,,
5093,11/28/17 03:15:00 PM,47.446,,,,
5094,11/28/17 03:45:00 PM,47.446,,,,
5095,11/28/17 04:15:00 PM,47.446,,,,
5096,11/28/17 04:45:00 PM,47.446,,,,
5097,11/28/17 05:15:00 PM,47.446,,,,
5098,11/28/17 05:45:00 PM,47.266,,,,
5099,11/28/17 06:15:00 PM,47.266,,,,
5100,11/28/17 06:45:00 PM,47.266,,,,
5101,11/28/17 07:15:00 PM,47.266,,,,
5102,11/28/17 07:45:00 PM,47.266,,,,
5103,11/28/17 08:15:00 PM,47.266,,,,
5104,11/28/17 08:45:00 PM,47.266,,,,
5105,11/28/17 09:15:00 PM,47.266,,,,
5106,11/28/17 09:45:00 PM,47.266,,,,
5107,11/28/17 10:15:00 PM,47.266,,,,
5108,11/28/17 10:45:00 PM,47.266,,,,
5109,11/28/17 11:15:00 PM,47.266,,,,
5110,11/28/17 11:45:00 PM,47.266,,,,
5111,11/29/17 12:15:00 AM,47.266,,,,
5112,11/29/17 12:45:00 AM,47.266,,,,
5113,11/29/17 01:15:00 AM,47.266,,,,
5114,11/29/17 01:45:00 AM,47.266,,,,
5115,11/29/17 02:15:00 AM,47.266,,,,
5116,11/29/17 02:45:00 AM,47.088,,,,
5117,11/29/17 03:15:00 AM,47.266,,,,
5118,11/29/17 03:45:00 AM,47.446,,,,
5119,11/29/17 04:15:00 AM,47.266,,,,
5120,11/29/17 04:45:00 AM,47.446,,,,
5121,11/29/17 05:15:00 AM,47.446,,,,
5122,11/29/17 05:45:00 AM,47.446,,,,
5123,11/29/17 06:15:00 AM,47.446,,,,
5124,11/29/17 06:45:00 AM,47.446,,,,
5125,11/29/17 07:15:00 AM,47.446,,,,
5126,11/29/17 07:45:00 AM,47.446,,,,
5127,11/29/17 08:15:00 AM,47.446,,,,
5128,11/29/17 08:45:00 AM,47.446,,,,
5129,11/29/17 09:15:00 AM,47.266,,,,
5130,11/29/17 09:45:00 AM,47.446,,,,
5131,11/29/17 10:15:00 AM,47.446,,,,
5132,11/29/17 10:45:00 AM,47.446,,,,
5133,11/29/17 11:15:00 AM,47.446,,,,
5134,11/29/17 11:45:00 AM,47.446,,,,
5135,11/29/17 12:15:00 PM,47.446,,,,
5136,11/29/17 12:45:00 PM,47.446,,,,
5137,11/29/17 01:15:00 PM,47.446,,,,
5138,11/29/17 01:45:00 PM,47.624,,,,
5139,11/29/17 02:15:00 PM,47.624,,,,
5140,11/29/17 02:45:00 PM,47.624,,,,
5141,11/29/17 03:15:00 PM,47.624,,,,
5142,11/29/17 03:45:00 PM,47.446,,,,
5143,11/29/17 04:15:00 PM,47.446,,,,
5144,11/29/17 04:45:00 PM,47.446,,,,
5145,11/29/17 05:15:00 PM,47.446,,,,
5146,11/29/17 05:45:00 PM,47.446,,,,
5147,11/29/17 06:15:00 PM,47.446,,,,
5148,11/29/17 06:45:00 PM,47.446,,,,
5149,11/29/17 07:15:00 PM,47.446,,,,
5150,11/29/17 07:45:00 PM,47.446,,,,
5151,11/29/17 08:15:00 PM,47.446,,,,
5152,11/29/17 08:45:00 PM,47.446,,,,
5153,11/29/17 09:15:00 PM,47.446,,,,
5154,11/29/17 09:45:00 PM,47.446,,,,
5155,11/29/17 10:15:00 PM,47.446,,,,
5156,11/29/17 10:45:00 PM,47.446,,,,
5157,11/29/17 11:15:00 PM,47.446,,,,
5158,11/29/17 11:45:00 PM,47.446,,,,
5159,11/30/17 12:15:00 AM,47.446,,,,
5160,11/30/17 12:45:00 AM,47.266,,,,
5161,11/30/17 01:15:00 AM,47.446,,,,
5162,11/30/17 01:45:00 AM,47.446,,,,
5163,11/30/17 02:15:00 AM,47.266,,,,
5164,11/30/17 02:45:00 AM,47.266,,,,
5165,11/30/17 03:15:00 AM,47.266,,,,
5166,11/30/17 03:45:00 AM,47.446,,,,
5167,11/30/17 04:15:00 AM,47.446,,,,
5168,11/30/17 04:45:00 AM,47.266,,,,
5169,11/30/17 05:15:00 AM,47.266,,,,
5170,11/30/17 05:45:00 AM,47.446,,,,
5171,11/30/17 06:15:00 AM,47.446,,,,
5172,11/30/17 06:45:00 AM,47.624,,,,
5173,11/30/17 07:15:00 AM,47.802,,,,
5174,11/30/17 07:45:00 AM,47.624,,,,
5175,11/30/17 08:15:00 AM,47.446,,,,
5176,11/30/17 08:45:00 AM,47.446,,,,
5177,11/30/17 09:15:00 AM,47.266,,,,
5178,11/30/17 09:45:00 AM,47.266,,,,
5179,11/30/17 10:15:00 AM,47.266,,,,
5180,11/30/17 10:45:00 AM,47.266,,,,
5181,11/30/17 11:15:00 AM,47.266,,,,
5182,11/30/17 11:45:00 AM,47.266,,,,
5183,11/30/17 12:15:00 PM,47.088,,,,
5184,11/30/17 12:45:00 PM,47.266,,,,
5185,11/30/17 01:15:00 PM,47.266,,,,
5186,11/30/17 01:45:00 PM,47.266,,,,
5187,11/30/17 02:15:00 PM,47.266,,,,
5188,11/30/17 02:45:00 PM,47.266,,,,
5189,11/30/17 03:15:00 PM,47.266,,,,
5190,11/30/17 03:45:00 PM,47.266,,,,
5191,11/30/17 04:15:00 PM,47.266,,,,
